  n =                       0
                      x                     f1                     f2                  delta                   frac
     0.0500000000000000       19.0245884900143       19.0245884900143       0.00000000000000       0.00000000000000
      0.100000000000000       9.04837418035959       9.04837418035959       0.00000000000000       0.00000000000000
      0.150000000000000       5.73805317616705       5.73805317616705       0.00000000000000       0.00000000000000
      0.200000000000000       4.09365376538991       4.09365376538991       0.00000000000000       0.00000000000000
      0.250000000000000       3.11520313228562       3.11520313228562       0.00000000000000       0.00000000000000
      0.300000000000000       2.46939406893906       2.46939406893906       0.00000000000000       0.00000000000000
      0.350000000000000       2.01339454205347       2.01339454205347       0.00000000000000       0.00000000000000
      0.400000000000000       1.67580011508910       1.67580011508910       0.00000000000000       0.00000000000000
      0.450000000000000       1.41695144804839       1.41695144804839       0.00000000000000       0.00000000000000
      0.500000000000000       1.21306131942527       1.21306131942527       0.00000000000000       0.00000000000000
      0.550000000000000       1.04899965523725       1.04899965523725       0.00000000000000       0.00000000000000
      0.600000000000000      0.914686060156711      0.914686060156711       0.00000000000000       0.00000000000000
      0.650000000000000      0.803147348863102      0.803147348863102       0.00000000000000       0.00000000000000
      0.700000000000000      0.709407576844871      0.709407576844871       0.00000000000000       0.00000000000000
      0.750000000000000      0.629822070321353      0.629822070321353       0.00000000000000       0.00000000000000
      0.800000000000000      0.561661205146527      0.561661205146527       0.00000000000000       0.00000000000000
      0.850000000000000      0.502841096410267      0.502841096410267       0.00000000000000       0.00000000000000
      0.900000000000000      0.451744066378443      0.451744066378443       0.00000000000000       0.00000000000000
      0.950000000000000      0.407095814162633      0.407095814162633       0.00000000000000       0.00000000000000
       1.00000000000000      0.367879441171442      0.367879441171442       0.00000000000000       0.00000000000000
       1.05000000000000      0.333274046772529      0.333274046772529       0.00000000000000       0.00000000000000
       1.10000000000000      0.302610076089163      0.302610076089163       0.00000000000000       0.00000000000000
       1.15000000000000      0.275336321199177      0.275336321199177       0.00000000000000       0.00000000000000
       1.20000000000000      0.250995176593502      0.250995176593502       0.00000000000000       0.00000000000000
       1.25000000000000      0.229203837488152      0.229203837488152       0.00000000000000       0.00000000000000
       1.30000000000000      0.209639840795394      0.209639840795394       0.00000000000000       0.00000000000000
       1.35000000000000      0.192029822700660      0.192029822700660       0.00000000000000       0.00000000000000
